7660962;EmmanuelMacron;jeanlassalle;1298503;49925;1
51176639;JLMelenchon;jeanlassalle;573339;245543;2
23943293;jeanlassalle;JLMelenchon;140964;573339;1
8885572;EmmanuelMacron;jeanlassalle;1343999;7659;2
11229807;vpecresse;jeanlassalle;1436294;7259;4
11229808;sandrousseau;jeanlassalle;1436294;375;2
11810419;EmmanuelMacron;jeanlassalle;1459551;14807;1
11810420;PhilippePoutou;jeanlassalle;1459551;106830;1
47789496;jeanlassalle;EmmanuelMacron;497053;167968;5
26403923;JLMelenchon;jeanlassalle;167968;818488;4
16303219;EmmanuelMacron;jeanlassalle;70254;95052;2
16303210;EmmanuelMacron;jeanlassalle;70254;12606;1
14199801;PhilippePoutou;jeanlassalle;1559781;14788;2
14199796;PhilippePoutou;jeanlassalle;1559781;106830;1
15053605;EmmanuelMacron;jeanlassalle;1601021;32654;1
9684060;jeanlassalle;EmmanuelMacron;34887;698743;5
56200786;EmmanuelMacron;jeanlassalle;698743;34887;3
19601412;vpecresse;jeanlassalle;1829829;1148;2
19601387;xavierbertrand;jeanlassalle;1829829;46943;1
5977118;jeanlassalle;EmmanuelMacron;20409;109156;1
19016671;jeanlassalle;EmmanuelMacron;93218;109156;1
29158689;EmmanuelMacron;jeanlassalle;200127;12606;2
18845814;jeanlassalle;ZemmourEric;1790942;200127;2
21341005;AnasseKazib;jeanlassalle;115150;1317;2
6391073;jeanlassalle;Fabien_Roussel;21849;115150;1
2240713;dupontaignan;ZemmourEric;5976;126462;1
8157550;dupontaignan;f_philippot;28506;126462;1
11678114;dupontaignan;f_philippot;44160;126462;1
11869243;dupontaignan;ZemmourEric;45027;126462;1
12625766;dupontaignan;UPR_Asselineau;49036;126462;1
13459284;dupontaignan;ZemmourEric;53245;126462;1
13493887;dupontaignan;ZemmourEric;53468;126462;1
14360416;dupontaignan;ZemmourEric;58996;126462;1
